,parents,has_nurs,children,housing,finance,social,class,form_complete,form_completed,form_foster,form_incomplete,health_not_recom,health_priority,health_recommended
464,2,3,0,2,1,2,0,0,0,0,1,1,0,0
465,2,3,0,2,1,1,1,0,0,0,1,0,0,1
466,2,3,0,2,1,1,1,0,0,0,1,0,1,0
467,2,3,0,2,1,1,0,0,0,0,1,1,0,0
468,2,3,0,1,0,0,1,0,0,0,1,0,0,1
469,2,3,0,1,0,0,1,0,0,0,1,0,1,0
470,2,3,0,1,0,0,0,0,0,0,1,1,0,0
471,2,3,0,1,0,2,1,0,0,0,1,0,0,1
472,2,3,0,1,0,2,1,0,0,0,1,0,1,0
473,2,3,0,1,0,2,0,0,0,0,1,1,0,0
474,2,3,0,1,0,1,1,0,0,0,1,0,0,1
475,2,3,0,1,0,1,1,0,0,0,1,0,1,0
476,2,3,0,1,0,1,0,0,0,0,1,1,0,0
477,2,3,0,1,1,0,1,0,0,0,1,0,0,1
478,2,3,0,1,1,0,1,0,0,0,1,0,1,0
479,2,3,0,1,1,0,0,0,0,0,1,1,0,0
480,2,3,0,1,1,2,1,0,0,0,1,0,0,1
481,2,3,0,1,1,2,1,0,0,0,1,0,1,0
482,2,3,0,1,1,2,0,0,0,0,1,1,0,0
483,2,3,0,1,1,1,1,0,0,0,1,0,0,1
484,2,3,0,1,1,1,1,0,0,0,1,0,1,0
485,2,3,0,1,1,1,0,0,0,0,1,1,0,0
486,2,3,1,0,0,0,3,0,0,0,1,0,0,1
487,2,3,1,0,0,0,1,0,0,0,1,0,1,0
488,2,3,1,0,0,0,0,0,0,0,1,1,0,0
489,2,3,1,0,0,2,3,0,0,0,1,0,0,1
490,2,3,1,0,0,2,1,0,0,0,1,0,1,0
491,2,3,1,0,0,2,0,0,0,0,1,1,0,0
492,2,3,1,0,0,1,1,0,0,0,1,0,0,1
493,2,3,1,0,0,1,1,0,0,0,1,0,1,0
494,2,3,1,0,0,1,0,0,0,0,1,1,0,0
495,2,3,1,0,1,0,1,0,0,0,1,0,0,1
496,2,3,1,0,1,0,1,0,0,0,1,0,1,0
497,2,3,1,0,1,0,0,0,0,0,1,1,0,0
498,2,3,1,0,1,2,1,0,0,0,1,0,0,1
499,2,3,1,0,1,2,1,0,0,0,1,0,1,0
500,2,3,1,0,1,2,0,0,0,0,1,1,0,0
501,2,3,1,0,1,1,1,0,0,0,1,0,0,1
502,2,3,1,0,1,1,1,0,0,0,1,0,1,0
503,2,3,1,0,1,1,0,0,0,0,1,1,0,0
504,2,3,1,2,0,0,1,0,0,0,1,0,0,1
505,2,3,1,2,0,0,1,0,0,0,1,0,1,0
506,2,3,1,2,0,0,0,0,0,0,1,1,0,0
507,2,3,1,2,0,2,1,0,0,0,1,0,0,1
508,2,3,1,2,0,2,1,0,0,0,1,0,1,0
509,2,3,1,2,0,2,0,0,0,0,1,1,0,0
510,2,3,1,2,0,1,1,0,0,0,1,0,0,1
511,2,3,1,2,0,1,1,0,0,0,1,0,1,0
512,2,3,1,2,0,1,0,0,0,0,1,1,0,0
513,2,3,1,2,1,0,1,0,0,0,1,0,0,1
514,2,3,1,2,1,0,1,0,0,0,1,0,1,0
515,2,3,1,2,1,0,0,0,0,0,1,1,0,0
516,2,3,1,2,1,2,1,0,0,0,1,0,0,1
517,2,3,1,2,1,2,1,0,0,0,1,0,1,0
518,2,3,1,2,1,2,0,0,0,0,1,1,0,0
519,2,3,1,2,1,1,1,0,0,0,1,0,0,1
520,2,3,1,2,1,1,1,0,0,0,1,0,1,0
521,2,3,1,2,1,1,0,0,0,0,1,1,0,0
522,2,3,1,1,0,0,1,0,0,0,1,0,0,1
523,2,3,1,1,0,0,1,0,0,0,1,0,1,0
524,2,3,1,1,0,0,0,0,0,0,1,1,0,0
525,2,3,1,1,0,2,1,0,0,0,1,0,0,1
526,2,3,1,1,0,2,1,0,0,0,1,0,1,0
527,2,3,1,1,0,2,0,0,0,0,1,1,0,0
528,2,3,1,1,0,1,1,0,0,0,1,0,0,1
529,2,3,1,1,0,1,1,0,0,0,1,0,1,0
530,2,3,1,1,0,1,0,0,0,0,1,1,0,0
531,2,3,1,1,1,0,1,0,0,0,1,0,0,1
532,2,3,1,1,1,0,1,0,0,0,1,0,1,0
533,2,3,1,1,1,0,0,0,0,0,1,1,0,0
534,2,3,1,1,1,2,1,0,0,0,1,0,0,1
535,2,3,1,1,1,2,1,0,0,0,1,0,1,0
536,2,3,1,1,1,2,0,0,0,0,1,1,0,0
537,2,3,1,1,1,1,1,0,0,0,1,0,0,1
538,2,3,1,1,1,1,1,0,0,0,1,0,1,0
539,2,3,1,1,1,1,0,0,0,0,1,1,0,0
540,2,3,2,0,0,0,3,0,0,0,1,0,0,1
541,2,3,2,0,0,0,1,0,0,0,1,0,1,0
542,2,3,2,0,0,0,0,0,0,0,1,1,0,0
543,2,3,2,0,0,2,3,0,0,0,1,0,0,1
544,2,3,2,0,0,2,1,0,0,0,1,0,1,0
545,2,3,2,0,0,2,0,0,0,0,1,1,0,0
546,2,3,2,0,0,1,1,0,0,0,1,0,0,1
547,2,3,2,0,0,1,1,0,0,0,1,0,1,0
548,2,3,2,0,0,1,0,0,0,0,1,1,0,0
549,2,3,2,0,1,0,1,0,0,0,1,0,0,1
550,2,3,2,0,1,0,1,0,0,0,1,0,1,0
551,2,3,2,0,1,0,0,0,0,0,1,1,0,0
552,2,3,2,0,1,2,1,0,0,0,1,0,0,1
553,2,3,2,0,1,2,1,0,0,0,1,0,1,0
554,2,3,2,0,1,2,0,0,0,0,1,1,0,0
555,2,3,2,0,1,1,1,0,0,0,1,0,0,1
556,2,3,2,0,1,1,1,0,0,0,1,0,1,0
557,2,3,2,0,1,1,0,0,0,0,1,1,0,0
558,2,3,2,2,0,0,1,0,0,0,1,0,0,1
559,2,3,2,2,0,0,1,0,0,0,1,0,1,0
560,2,3,2,2,0,0,0,0,0,0,1,1,0,0
561,2,3,2,2,0,2,1,0,0,0,1,0,0,1
562,2,3,2,2,0,2,1,0,0,0,1,0,1,0
563,2,3,2,2,0,2,0,0,0,0,1,1,0,0
564,2,3,2,2,0,1,1,0,0,0,1,0,0,1
565,2,3,2,2,0,1,1,0,0,0,1,0,1,0
566,2,3,2,2,0,1,0,0,0,0,1,1,0,0
567,2,3,2,2,1,0,1,0,0,0,1,0,0,1
568,2,3,2,2,1,0,1,0,0,0,1,0,1,0
569,2,3,2,2,1,0,0,0,0,0,1,1,0,0
570,2,3,2,2,1,2,1,0,0,0,1,0,0,1
571,2,3,2,2,1,2,1,0,0,0,1,0,1,0
572,2,3,2,2,1,2,0,0,0,0,1,1,0,0
573,2,3,2,2,1,1,1,0,0,0,1,0,0,1
574,2,3,2,2,1,1,1,0,0,0,1,0,1,0
575,2,3,2,2,1,1,0,0,0,0,1,1,0,0
576,2,3,2,1,0,0,1,0,0,0,1,0,0,1
577,2,3,2,1,0,0,1,0,0,0,1,0,1,0
578,2,3,2,1,0,0,0,0,0,0,1,1,0,0
579,2,3,2,1,0,2,1,0,0,0,1,0,0,1
580,2,3,2,1,0,2,1,0,0,0,1,0,1,0
581,2,3,2,1,0,2,0,0,0,0,1,1,0,0
582,2,3,2,1,0,1,1,0,0,0,1,0,0,1
583,2,3,2,1,0,1,1,0,0,0,1,0,1,0
584,2,3,2,1,0,1,0,0,0,0,1,1,0,0
585,2,3,2,1,1,0,1,0,0,0,1,0,0,1
586,2,3,2,1,1,0,1,0,0,0,1,0,1,0
587,2,3,2,1,1,0,0,0,0,0,1,1,0,0
588,2,3,2,1,1,2,1,0,0,0,1,0,0,1
589,2,3,2,1,1,2,1,0,0,0,1,0,1,0
590,2,3,2,1,1,2,0,0,0,0,1,1,0,0
591,2,3,2,1,1,1,1,0,0,0,1,0,0,1
592,2,3,2,1,1,1,1,0,0,0,1,0,1,0
593,2,3,2,1,1,1,0,0,0,0,1,1,0,0
594,2,3,3,0,0,0,3,0,0,0,1,0,0,1
595,2,3,3,0,0,0,1,0,0,0,1,0,1,0
596,2,3,3,0,0,0,0,0,0,0,1,1,0,0
597,2,3,3,0,0,2,3,0,0,0,1,0,0,1
598,2,3,3,0,0,2,1,0,0,0,1,0,1,0
599,2,3,3,0,0,2,0,0,0,0,1,1,0,0
600,2,3,3,0,0,1,1,0,0,0,1,0,0,1
601,2,3,3,0,0,1,1,0,0,0,1,0,1,0
602,2,3,3,0,0,1,0,0,0,0,1,1,0,0
603,2,3,3,0,1,0,1,0,0,0,1,0,0,1
604,2,3,3,0,1,0,1,0,0,0,1,0,1,0
605,2,3,3,0,1,0,0,0,0,0,1,1,0,0
606,2,3,3,0,1,2,1,0,0,0,1,0,0,1
607,2,3,3,0,1,2,1,0,0,0,1,0,1,0
608,2,3,3,0,1,2,0,0,0,0,1,1,0,0
609,2,3,3,0,1,1,1,0,0,0,1,0,0,1
610,2,3,3,0,1,1,1,0,0,0,1,0,1,0
611,2,3,3,0,1,1,0,0,0,0,1,1,0,0
612,2,3,3,2,0,0,1,0,0,0,1,0,0,1
613,2,3,3,2,0,0,1,0,0,0,1,0,1,0
614,2,3,3,2,0,0,0,0,0,0,1,1,0,0
615,2,3,3,2,0,2,1,0,0,0,1,0,0,1
616,2,3,3,2,0,2,1,0,0,0,1,0,1,0
617,2,3,3,2,0,2,0,0,0,0,1,1,0,0
618,2,3,3,2,0,1,1,0,0,0,1,0,0,1
619,2,3,3,2,0,1,1,0,0,0,1,0,1,0
620,2,3,3,2,0,1,0,0,0,0,1,1,0,0
621,2,3,3,2,1,0,1,0,0,0,1,0,0,1
622,2,3,3,2,1,0,1,0,0,0,1,0,1,0
623,2,3,3,2,1,0,0,0,0,0,1,1,0,0
624,2,3,3,2,1,2,1,0,0,0,1,0,0,1
625,2,3,3,2,1,2,1,0,0,0,1,0,1,0
626,2,3,3,2,1,2,0,0,0,0,1,1,0,0
627,2,3,3,2,1,1,1,0,0,0,1,0,0,1
628,2,3,3,2,1,1,1,0,0,0,1,0,1,0
629,2,3,3,2,1,1,0,0,0,0,1,1,0,0
630,2,3,3,1,0,0,1,0,0,0,1,0,0,1
631,2,3,3,1,0,0,1,0,0,0,1,0,1,0
632,2,3,3,1,0,0,0,0,0,0,1,1,0,0
633,2,3,3,1,0,2,1,0,0,0,1,0,0,1
634,2,3,3,1,0,2,1,0,0,0,1,0,1,0
635,2,3,3,1,0,2,0,0,0,0,1,1,0,0
636,2,3,3,1,0,1,1,0,0,0,1,0,0,1
637,2,3,3,1,0,1,1,0,0,0,1,0,1,0
638,2,3,3,1,0,1,0,0,0,0,1,1,0,0
639,2,3,3,1,1,0,1,0,0,0,1,0,0,1
640,2,3,3,1,1,0,1,0,0,0,1,0,1,0
641,2,3,3,1,1,0,0,0,0,0,1,1,0,0
642,2,3,3,1,1,2,1,0,0,0,1,0,0,1
643,2,3,3,1,1,2,1,0,0,0,1,0,1,0
644,2,3,3,1,1,2,0,0,0,0,1,1,0,0
645,2,3,3,1,1,1,1,0,0,0,1,0,0,1
646,2,3,3,1,1,1,1,0,0,0,1,0,1,0
647,2,3,3,1,1,1,0,0,0,0,1,1,0,0
648,2,3,0,0,0,0,3,0,0,1,0,0,0,1
649,2,3,0,0,0,0,1,0,0,1,0,0,1,0
650,2,3,0,0,0,0,0,0,0,1,0,1,0,0
651,2,3,0,0,0,2,3,0,0,1,0,0,0,1
652,2,3,0,0,0,2,1,0,0,1,0,0,1,0
653,2,3,0,0,0,2,0,0,0,1,0,1,0,0
654,2,3,0,0,0,1,1,0,0,1,0,0,0,1
655,2,3,0,0,0,1,1,0,0,1,0,0,1,0
656,2,3,0,0,0,1,0,0,0,1,0,1,0,0
657,2,3,0,0,1,0,1,0,0,1,0,0,0,1
658,2,3,0,0,1,0,1,0,0,1,0,0,1,0
659,2,3,0,0,1,0,0,0,0,1,0,1,0,0
660,2,3,0,0,1,2,1,0,0,1,0,0,0,1
661,2,3,0,0,1,2,1,0,0,1,0,0,1,0
662,2,3,0,0,1,2,0,0,0,1,0,1,0,0
663,2,3,0,0,1,1,1,0,0,1,0,0,0,1
664,2,3,0,0,1,1,1,0,0,1,0,0,1,0
665,2,3,0,0,1,1,0,0,0,1,0,1,0,0
666,2,3,0,2,0,0,1,0,0,1,0,0,0,1
667,2,3,0,2,0,0,1,0,0,1,0,0,1,0
668,2,3,0,2,0,0,0,0,0,1,0,1,0,0
669,2,3,0,2,0,2,1,0,0,1,0,0,0,1
670,2,3,0,2,0,2,1,0,0,1,0,0,1,0
671,2,3,0,2,0,2,0,0,0,1,0,1,0,0
672,2,3,0,2,0,1,1,0,0,1,0,0,0,1
673,2,3,0,2,0,1,1,0,0,1,0,0,1,0
674,2,3,0,2,0,1,0,0,0,1,0,1,0,0
675,2,3,0,2,1,0,1,0,0,1,0,0,0,1
676,2,3,0,2,1,0,1,0,0,1,0,0,1,0
677,2,3,0,2,1,0,0,0,0,1,0,1,0,0
678,2,3,0,2,1,2,1,0,0,1,0,0,0,1
679,2,3,0,2,1,2,1,0,0,1,0,0,1,0
680,2,3,0,2,1,2,0,0,0,1,0,1,0,0
681,2,3,0,2,1,1,1,0,0,1,0,0,0,1
682,2,3,0,2,1,1,1,0,0,1,0,0,1,0
683,2,3,0,2,1,1,0,0,0,1,0,1,0,0
684,2,3,0,1,0,0,1,0,0,1,0,0,0,1
685,2,3,0,1,0,0,1,0,0,1,0,0,1,0
686,2,3,0,1,0,0,0,0,0,1,0,1,0,0
687,2,3,0,1,0,2,1,0,0,1,0,0,0,1
688,2,3,0,1,0,2,1,0,0,1,0,0,1,0
689,2,3,0,1,0,2,0,0,0,1,0,1,0,0
690,2,3,0,1,0,1,1,0,0,1,0,0,0,1
691,2,3,0,1,0,1,1,0,0,1,0,0,1,0
692,2,3,0,1,0,1,0,0,0,1,0,1,0,0
693,2,3,0,1,1,0,1,0,0,1,0,0,0,1
694,2,3,0,1,1,0,1,0,0,1,0,0,1,0
695,2,3,0,1,1,0,0,0,0,1,0,1,0,0
696,2,3,0,1,1,2,1,0,0,1,0,0,0,1
697,2,3,0,1,1,2,1,0,0,1,0,0,1,0
698,2,3,0,1,1,2,0,0,0,1,0,1,0,0
699,2,3,0,1,1,1,1,0,0,1,0,0,0,1
700,2,3,0,1,1,1,1,0,0,1,0,0,1,0
701,2,3,0,1,1,1,0,0,0,1,0,1,0,0
702,2,3,1,0,0,0,3,0,0,1,0,0,0,1
703,2,3,1,0,0,0,1,0,0,1,0,0,1,0
704,2,3,1,0,0,0,0,0,0,1,0,1,0,0
705,2,3,1,0,0,2,3,0,0,1,0,0,0,1
706,2,3,1,0,0,2,1,0,0,1,0,0,1,0
707,2,3,1,0,0,2,0,0,0,1,0,1,0,0
708,2,3,1,0,0,1,1,0,0,1,0,0,0,1
709,2,3,1,0,0,1,1,0,0,1,0,0,1,0
710,2,3,1,0,0,1,0,0,0,1,0,1,0,0
711,2,3,1,0,1,0,1,0,0,1,0,0,0,1
712,2,3,1,0,1,0,1,0,0,1,0,0,1,0
713,2,3,1,0,1,0,0,0,0,1,0,1,0,0
714,2,3,1,0,1,2,1,0,0,1,0,0,0,1
715,2,3,1,0,1,2,1,0,0,1,0,0,1,0
716,2,3,1,0,1,2,0,0,0,1,0,1,0,0
717,2,3,1,0,1,1,1,0,0,1,0,0,0,1
718,2,3,1,0,1,1,1,0,0,1,0,0,1,0
719,2,3,1,0,1,1,0,0,0,1,0,1,0,0
720,2,3,1,2,0,0,1,0,0,1,0,0,0,1
721,2,3,1,2,0,0,1,0,0,1,0,0,1,0
722,2,3,1,2,0,0,0,0,0,1,0,1,0,0
723,2,3,1,2,0,2,1,0,0,1,0,0,0,1
724,2,3,1,2,0,2,1,0,0,1,0,0,1,0
725,2,3,1,2,0,2,0,0,0,1,0,1,0,0
726,2,3,1,2,0,1,1,0,0,1,0,0,0,1
727,2,3,1,2,0,1,1,0,0,1,0,0,1,0
728,2,3,1,2,0,1,0,0,0,1,0,1,0,0
729,2,3,1,2,1,0,1,0,0,1,0,0,0,1
730,2,3,1,2,1,0,1,0,0,1,0,0,1,0
731,2,3,1,2,1,0,0,0,0,1,0,1,0,0
732,2,3,1,2,1,2,1,0,0,1,0,0,0,1
733,2,3,1,2,1,2,1,0,0,1,0,0,1,0
734,2,3,1,2,1,2,0,0,0,1,0,1,0,0
735,2,3,1,2,1,1,1,0,0,1,0,0,0,1
736,2,3,1,2,1,1,1,0,0,1,0,0,1,0
737,2,3,1,2,1,1,0,0,0,1,0,1,0,0
738,2,3,1,1,0,0,1,0,0,1,0,0,0,1
739,2,3,1,1,0,0,1,0,0,1,0,0,1,0
740,2,3,1,1,0,0,0,0,0,1,0,1,0,0
741,2,3,1,1,0,2,1,0,0,1,0,0,0,1
742,2,3,1,1,0,2,1,0,0,1,0,0,1,0
743,2,3,1,1,0,2,0,0,0,1,0,1,0,0
744,2,3,1,1,0,1,1,0,0,1,0,0,0,1
745,2,3,1,1,0,1,1,0,0,1,0,0,1,0
746,2,3,1,1,0,1,0,0,0,1,0,1,0,0
747,2,3,1,1,1,0,1,0,0,1,0,0,0,1
748,2,3,1,1,1,0,1,0,0,1,0,0,1,0
749,2,3,1,1,1,0,0,0,0,1,0,1,0,0
750,2,3,1,1,1,2,1,0,0,1,0,0,0,1
751,2,3,1,1,1,2,1,0,0,1,0,0,1,0
752,2,3,1,1,1,2,0,0,0,1,0,1,0,0
753,2,3,1,1,1,1,1,0,0,1,0,0,0,1
754,2,3,1,1,1,1,1,0,0,1,0,0,1,0
755,2,3,1,1,1,1,0,0,0,1,0,1,0,0
756,2,3,2,0,0,0,3,0,0,1,0,0,0,1
757,2,3,2,0,0,0,1,0,0,1,0,0,1,0
758,2,3,2,0,0,0,0,0,0,1,0,1,0,0
759,2,3,2,0,0,2,3,0,0,1,0,0,0,1
760,2,3,2,0,0,2,1,0,0,1,0,0,1,0
761,2,3,2,0,0,2,0,0,0,1,0,1,0,0
762,2,3,2,0,0,1,1,0,0,1,0,0,0,1
763,2,3,2,0,0,1,1,0,0,1,0,0,1,0
764,2,3,2,0,0,1,0,0,0,1,0,1,0,0
765,2,3,2,0,1,0,1,0,0,1,0,0,0,1
766,2,3,2,0,1,0,1,0,0,1,0,0,1,0
767,2,3,2,0,1,0,0,0,0,1,0,1,0,0
768,2,3,2,0,1,2,1,0,0,1,0,0,0,1
769,2,3,2,0,1,2,1,0,0,1,0,0,1,0
770,2,3,2,0,1,2,0,0,0,1,0,1,0,0
771,2,3,2,0,1,1,1,0,0,1,0,0,0,1
772,2,3,2,0,1,1,1,0,0,1,0,0,1,0
773,2,3,2,0,1,1,0,0,0,1,0,1,0,0
774,2,3,2,2,0,0,1,0,0,1,0,0,0,1
775,2,3,2,2,0,0,1,0,0,1,0,0,1,0
776,2,3,2,2,0,0,0,0,0,1,0,1,0,0
777,2,3,2,2,0,2,1,0,0,1,0,0,0,1
778,2,3,2,2,0,2,1,0,0,1,0,0,1,0
779,2,3,2,2,0,2,0,0,0,1,0,1,0,0
780,2,3,2,2,0,1,1,0,0,1,0,0,0,1
781,2,3,2,2,0,1,1,0,0,1,0,0,1,0
782,2,3,2,2,0,1,0,0,0,1,0,1,0,0
783,2,3,2,2,1,0,1,0,0,1,0,0,0,1
784,2,3,2,2,1,0,1,0,0,1,0,0,1,0
785,2,3,2,2,1,0,0,0,0,1,0,1,0,0
786,2,3,2,2,1,2,1,0,0,1,0,0,0,1
787,2,3,2,2,1,2,1,0,0,1,0,0,1,0
788,2,3,2,2,1,2,0,0,0,1,0,1,0,0
789,2,3,2,2,1,1,1,0,0,1,0,0,0,1
790,2,3,2,2,1,1,1,0,0,1,0,0,1,0
791,2,3,2,2,1,1,0,0,0,1,0,1,0,0
792,2,3,2,1,0,0,1,0,0,1,0,0,0,1
793,2,3,2,1,0,0,1,0,0,1,0,0,1,0
794,2,3,2,1,0,0,0,0,0,1,0,1,0,0
795,2,3,2,1,0,2,1,0,0,1,0,0,0,1
796,2,3,2,1,0,2,1,0,0,1,0,0,1,0
797,2,3,2,1,0,2,0,0,0,1,0,1,0,0
798,2,3,2,1,0,1,1,0,0,1,0,0,0,1
799,2,3,2,1,0,1,1,0,0,1,0,0,1,0
800,2,3,2,1,0,1,0,0,0,1,0,1,0,0
801,2,3,2,1,1,0,1,0,0,1,0,0,0,1
802,2,3,2,1,1,0,1,0,0,1,0,0,1,0
803,2,3,2,1,1,0,0,0,0,1,0,1,0,0
804,2,3,2,1,1,2,1,0,0,1,0,0,0,1
805,2,3,2,1,1,2,1,0,0,1,0,0,1,0
806,2,3,2,1,1,2,0,0,0,1,0,1,0,0
807,2,3,2,1,1,1,1,0,0,1,0,0,0,1
808,2,3,2,1,1,1,1,0,0,1,0,0,1,0
809,2,3,2,1,1,1,0,0,0,1,0,1,0,0
810,2,3,3,0,0,0,3,0,0,1,0,0,0,1
811,2,3,3,0,0,0,1,0,0,1,0,0,1,0
812,2,3,3,0,0,0,0,0,0,1,0,1,0,0
813,2,3,3,0,0,2,3,0,0,1,0,0,0,1
814,2,3,3,0,0,2,1,0,0,1,0,0,1,0
815,2,3,3,0,0,2,0,0,0,1,0,1,0,0
816,2,3,3,0,0,1,1,0,0,1,0,0,0,1
817,2,3,3,0,0,1,1,0,0,1,0,0,1,0
818,2,3,3,0,0,1,0,0,0,1,0,1,0,0
819,2,3,3,0,1,0,1,0,0,1,0,0,0,1
820,2,3,3,0,1,0,1,0,0,1,0,0,1,0
821,2,3,3,0,1,0,0,0,0,1,0,1,0,0
822,2,3,3,0,1,2,1,0,0,1,0,0,0,1
823,2,3,3,0,1,2,1,0,0,1,0,0,1,0
824,2,3,3,0,1,2,0,0,0,1,0,1,0,0
825,2,3,3,0,1,1,1,0,0,1,0,0,0,1
826,2,3,3,0,1,1,1,0,0,1,0,0,1,0
827,2,3,3,0,1,1,0,0,0,1,0,1,0,0
828,2,3,3,2,0,0,1,0,0,1,0,0,0,1
829,2,3,3,2,0,0,1,0,0,1,0,0,1,0
830,2,3,3,2,0,0,0,0,0,1,0,1,0,0
831,2,3,3,2,0,2,1,0,0,1,0,0,0,1
832,2,3,3,2,0,2,1,0,0,1,0,0,1,0
833,2,3,3,2,0,2,0,0,0,1,0,1,0,0
834,2,3,3,2,0,1,1,0,0,1,0,0,0,1
835,2,3,3,2,0,1,1,0,0,1,0,0,1,0
836,2,3,3,2,0,1,0,0,0,1,0,1,0,0
837,2,3,3,2,1,0,1,0,0,1,0,0,0,1
838,2,3,3,2,1,0,1,0,0,1,0,0,1,0
839,2,3,3,2,1,0,0,0,0,1,0,1,0,0
840,2,3,3,2,1,2,1,0,0,1,0,0,0,1
841,2,3,3,2,1,2,1,0,0,1,0,0,1,0
842,2,3,3,2,1,2,0,0,0,1,0,1,0,0
843,2,3,3,2,1,1,1,0,0,1,0,0,0,1
844,2,3,3,2,1,1,1,0,0,1,0,0,1,0
845,2,3,3,2,1,1,0,0,0,1,0,1,0,0
846,2,3,3,1,0,0,1,0,0,1,0,0,0,1
847,2,3,3,1,0,0,1,0,0,1,0,0,1,0
848,2,3,3,1,0,0,0,0,0,1,0,1,0,0
849,2,3,3,1,0,2,1,0,0,1,0,0,0,1
850,2,3,3,1,0,2,1,0,0,1,0,0,1,0
851,2,3,3,1,0,2,0,0,0,1,0,1,0,0
852,2,3,3,1,0,1,1,0,0,1,0,0,0,1
853,2,3,3,1,0,1,1,0,0,1,0,0,1,0
854,2,3,3,1,0,1,0,0,0,1,0,1,0,0
855,2,3,3,1,1,0,1,0,0,1,0,0,0,1
856,2,3,3,1,1,0,1,0,0,1,0,0,1,0
857,2,3,3,1,1,0,0,0,0,1,0,1,0,0
858,2,3,3,1,1,2,1,0,0,1,0,0,0,1
859,2,3,3,1,1,2,1,0,0,1,0,0,1,0
860,2,3,3,1,1,2,0,0,0,1,0,1,0,0
861,2,3,3,1,1,1,1,0,0,1,0,0,0,1
862,2,3,3,1,1,1,1,0,0,1,0,0,1,0
863,2,3,3,1,1,1,0,0,0,1,0,1,0,0
864,2,2,0,0,0,0,3,1,0,0,0,0,0,1
865,2,2,0,0,0,0,1,1,0,0,0,0,1,0
866,2,2,0,0,0,0,0,1,0,0,0,1,0,0
867,2,2,0,0,0,2,3,1,0,0,0,0,0,1
868,2,2,0,0,0,2,1,1,0,0,0,0,1,0
869,2,2,0,0,0,2,0,1,0,0,0,1,0,0
870,2,2,0,0,0,1,1,1,0,0,0,0,0,1
871,2,2,0,0,0,1,1,1,0,0,0,0,1,0
872,2,2,0,0,0,1,0,1,0,0,0,1,0,0
873,2,2,0,0,1,0,3,1,0,0,0,0,0,1
874,2,2,0,0,1,0,1,1,0,0,0,0,1,0
875,2,2,0,0,1,0,0,1,0,0,0,1,0,0
876,2,2,0,0,1,2,3,1,0,0,0,0,0,1
877,2,2,0,0,1,2,1,1,0,0,0,0,1,0
878,2,2,0,0,1,2,0,1,0,0,0,1,0,0
879,2,2,0,0,1,1,1,1,0,0,0,0,0,1
880,2,2,0,0,1,1,1,1,0,0,0,0,1,0
881,2,2,0,0,1,1,0,1,0,0,0,1,0,0
882,2,2,0,2,0,0,3,1,0,0,0,0,0,1
883,2,2,0,2,0,0,1,1,0,0,0,0,1,0
884,2,2,0,2,0,0,0,1,0,0,0,1,0,0
885,2,2,0,2,0,2,3,1,0,0,0,0,0,1
886,2,2,0,2,0,2,1,1,0,0,0,0,1,0
887,2,2,0,2,0,2,0,1,0,0,0,1,0,0
888,2,2,0,2,0,1,1,1,0,0,0,0,0,1
889,2,2,0,2,0,1,1,1,0,0,0,0,1,0
890,2,2,0,2,0,1,0,1,0,0,0,1,0,0
891,2,2,0,2,1,0,3,1,0,0,0,0,0,1
892,2,2,0,2,1,0,1,1,0,0,0,0,1,0
893,2,2,0,2,1,0,0,1,0,0,0,1,0,0
894,2,2,0,2,1,2,3,1,0,0,0,0,0,1
895,2,2,0,2,1,2,1,1,0,0,0,0,1,0
896,2,2,0,2,1,2,0,1,0,0,0,1,0,0
897,2,2,0,2,1,1,1,1,0,0,0,0,0,1
898,2,2,0,2,1,1,1,1,0,0,0,0,1,0
899,2,2,0,2,1,1,0,1,0,0,0,1,0,0
900,2,2,0,1,0,0,3,1,0,0,0,0,0,1
901,2,2,0,1,0,0,1,1,0,0,0,0,1,0
902,2,2,0,1,0,0,0,1,0,0,0,1,0,0
903,2,2,0,1,0,2,3,1,0,0,0,0,0,1
904,2,2,0,1,0,2,1,1,0,0,0,0,1,0
905,2,2,0,1,0,2,0,1,0,0,0,1,0,0
906,2,2,0,1,0,1,1,1,0,0,0,0,0,1
907,2,2,0,1,0,1,1,1,0,0,0,0,1,0
908,2,2,0,1,0,1,0,1,0,0,0,1,0,0
909,2,2,0,1,1,0,3,1,0,0,0,0,0,1
910,2,2,0,1,1,0,1,1,0,0,0,0,1,0
911,2,2,0,1,1,0,0,1,0,0,0,1,0,0
912,2,2,0,1,1,2,3,1,0,0,0,0,0,1
913,2,2,0,1,1,2,1,1,0,0,0,0,1,0
914,2,2,0,1,1,2,0,1,0,0,0,1,0,0
915,2,2,0,1,1,1,1,1,0,0,0,0,0,1
916,2,2,0,1,1,1,1,1,0,0,0,0,1,0
917,2,2,0,1,1,1,0,1,0,0,0,1,0,0
918,2,2,1,0,0,0,3,1,0,0,0,0,0,1
919,2,2,1,0,0,0,1,1,0,0,0,0,1,0
920,2,2,1,0,0,0,0,1,0,0,0,1,0,0
921,2,2,1,0,0,2,3,1,0,0,0,0,0,1
922,2,2,1,0,0,2,1,1,0,0,0,0,1,0
923,2,2,1,0,0,2,0,1,0,0,0,1,0,0
924,2,2,1,0,0,1,1,1,0,0,0,0,0,1
925,2,2,1,0,0,1,1,1,0,0,0,0,1,0
926,2,2,1,0,0,1,0,1,0,0,0,1,0,0
927,2,2,1,0,1,0,3,1,0,0,0,0,0,1
